ano,mes,cbo6,secao,mov,porte,n,sal_medio
2024,12,212425,K,adm,10,4,16010.75
2024,12,212425,K,deslig,6,1,17431.0
2024,12,203105,K,adm,8,1,5500.0
2024,12,203105,K,adm,10,1,5962.0
2024,12,203105,M,adm,4,1,13076.92
2024,12,211205,H,adm,7,1,2215.01
2024,12,211205,M,deslig,10,1,11926.27
2024,12,211205,N,deslig,8,2,9476.4
2024,12,211220,G,deslig,5,1,5000.0
2024,12,211220,J,adm,4,1,3100.0
2024,12,211220,J,deslig,6,1,16200.0
2024,12,212205,C,adm,7,2,10284.72
2024,12,212205,M,adm,3,1,7272.0
2024,12,212210,N,adm,9,1,11000.0
2024,12,212215,C,adm,5,1,14000.0
2024,12,212215,J,deslig,2,1,12000.0
2024,12,212305,I,deslig,5,1,5703.5
2024,12,212305,J,deslig,1,1,14000.0
2024,12,212305,K,deslig,8,2,10286.73
2024,12,212405,A,adm,8,1,3000.0
2024,12,212405,C,deslig,2,1,6825.0
2024,12,212405,E,adm,6,1,4400.0
2024,12,212405,H,adm,1,1,1880.0
2024,12,212405,H,adm,5,1,7277.91
2024,12,212405,H,adm,6,1,3500.0
2024,12,212405,H,adm,10,1,15000.0
2024,12,212405,L,deslig,5,1,3333.31
2024,12,212405,P,deslig,2,2,3127.98
2024,12,212405,S,adm,4,1,4800.0
2024,12,212405,S,deslig,2,2,3666.59
2024,12,212405,S,deslig,3,2,2400.0
2024,12,212410,F,deslig,10,1,4406.29
2024,12,212410,H,adm,1,1,8000.0
2024,12,212410,H,adm,3,1,4500.0
2024,12,212410,H,deslig,5,1,6176.0
2024,12,212410,K,deslig,2,1,10934.0
2024,12,212410,N,adm,8,2,5226.89
2024,12,212410,P,deslig,9,1,6424.74
2024,12,212410,S,adm,5,2,2750.0
2024,12,212410,S,adm,7,1,8000.0
2024,12,212425,G,adm,5,1,7000.0
2024,12,212425,G,deslig,5,1,3528.0
2024,12,212425,K,deslig,9,1,18000.0
2024,12,203105,C,deslig,8,1,10061.52
2024,12,203105,J,adm,5,1,6000.0
2024,12,203105,J,adm,7,1,40642.5
2024,12,211220,A,adm,5,1,3100.0
2024,12,211220,C,deslig,8,1,10795.81
2024,12,211220,N,adm,8,1,13500.0
2024,12,212205,C,adm,2,1,2104.13
2024,12,212205,J,deslig,1,1,9000.0
2024,12,212205,K,adm,8,1,4000.0
2024,12,212205,M,adm,7,2,7300.0
2024,12,212215,K,adm,10,1,34468.0
2024,12,212215,M,adm,4,1,6000.0
2024,12,212215,M,deslig,10,1,12504.0
2024,12,212305,G,deslig,7,1,8852.0
2024,12,212305,G,deslig,10,1,10411.5
2024,12,212305,M,deslig,5,1,3430.41
2024,12,212305,N,deslig,3,1,20844.0
2024,12,212305,Q,deslig,9,1,10143.75
2024,12,212405,A,adm,5,1,2500.0
2024,12,212405,D,deslig,6,1,12500.0
2024,12,212405,F,adm,8,1,10534.15
2024,12,212405,K,deslig,2,1,2008.33
2024,12,212405,N,adm,2,1,9900.0
2024,12,212405,Q,deslig,5,1,10208.0
2024,12,212410,C,deslig,5,1,2189.64
2024,12,212410,D,deslig,10,1,9033.43
2024,12,212410,F,deslig,8,1,1440.21
2024,12,212410,G,adm,9,1,13500.0
2024,12,212410,I,adm,5,1,4000.0
2024,12,212410,K,deslig,4,1,6946.06
2024,12,212410,M,adm,2,1,2500.0
2024,12,212410,M,adm,9,1,6500.0
2024,12,212410,Q,deslig,6,1,5821.86
2024,12,212410,Q,deslig,10,1,5169.66
2024,12,212410,R,adm,1,1,5000.0
2024,12,212410,S,adm,1,1,2540.0
2024,12,212410,S,deslig,9,1,9201.0
2024,12,212425,H,adm,8,1,33000.0
2024,12,212425,J,adm,1,1,4000.0
2024,12,212425,J,adm,4,1,10000.0
2024,12,212205,C,deslig,8,1,16340.55
2024,12,212425,G,adm,10,1,20500.0
2024,12,212425,H,adm,7,1,5200.0
2024,12,212425,N,adm,7,1,57421.25
2025,1,203105,C,deslig,8,3,9246.34
2025,1,203105,J,adm,5,1,13000.0
2025,1,203105,J,adm,10,6,7775.43
2025,1,211205,H,adm,8,1,6400.0
2025,1,211205,H,adm,9,2,8469.03
2025,1,211205,J,adm,7,1,4500.0
2025,1,211205,J,adm,9,4,5550.0
2025,1,211205,J,deslig,6,1,11603.55
2025,1,211205,J,deslig,8,1,5522.0
2025,1,211205,K,deslig,10,2,6754.36
2025,1,211205,M,adm,9,1,7500.0
2025,1,211205,M,deslig,5,5,6253.72
2025,1,211205,M,deslig,8,1,12847.0
2025,1,211210,G,adm,4,1,8000.0
2025,1,211210,J,deslig,7,2,10988.9
2025,1,211210,N,deslig,10,1,4104.0
2025,1,211210,P,deslig,5,1,0.0
2025,1,211215,N,adm,10,1,7650.0
2025,1,211220,J,adm,7,3,14500.0
2025,1,211220,J,deslig,8,2,11053.33
2025,1,211220,M,adm,7,1,2100.0
2025,1,211220,M,adm,9,1,17000.0
2025,1,211220,M,adm,10,2,21958.33
2025,1,211220,M,deslig,9,1,7148.62
2025,1,211220,N,adm,4,1,4259.17
2025,1,211220,N,adm,5,1,2959.94
2025,1,211220,N,deslig,7,5,11262.48
2025,1,212205,G,deslig,7,2,15653.97
2025,1,212205,G,deslig,10,1,11205.23
2025,1,212205,J,adm,8,11,15990.91
2025,1,212205,J,adm,9,12,18967.29
2025,1,212205,J,adm,10,16,20101.59
2025,1,212205,J,deslig,7,9,13965.48
2025,1,212205,J,deslig,8,9,12819.4
2025,1,212205,K,adm,5,2,24557.0
2025,1,212205,M,adm,4,1,8500.0
2025,1,212205,M,adm,5,2,10538.46
2025,1,212205,M,adm,10,64,16351.75
2025,1,212205,M,deslig,9,8,22532.71
2025,1,212205,N,adm,1,5,24080.0
2025,1,212205,N,deslig,9,5,37209.55
2025,1,212205,N,deslig,10,1,8000.0
2025,1,212205,R,adm,7,2,17500.0
2025,1,212210,M,deslig,9,2,15772.51
2025,1,212210,N,deslig,7,1,10976.97
2025,1,212215,G,adm,5,1,12000.0
2025,1,212215,G,deslig,5,1,10715.25
2025,1,212215,H,deslig,10,1,3000.0
2025,1,212215,J,adm,2,11,21448.49
2025,1,212215,J,adm,3,3,10166.67
2025,1,212215,J,adm,5,21,10418.61
2025,1,212215,J,adm,6,13,17615.71
2025,1,212215,J,adm,7,27,13668.0
2025,1,212215,J,adm,8,17,16397.88
2025,1,212215,J,adm,9,2,21250.0
2025,1,212215,J,deslig,2,1,14000.0
2025,1,212215,J,deslig,3,2,52495.17
2025,1,212215,J,deslig,5,12,12187.89
2025,1,212215,J,deslig,7,46,11493.93
2025,1,212215,J,deslig,8,30,10913.54
2025,1,212215,K,adm,10,6,11250.0
2025,1,212215,K,deslig,10,15,16086.08
2025,1,212215,M,adm,7,8,25264.67
2025,1,212215,M,adm,8,4,18209.37
2025,1,212215,M,deslig,7,14,13764.29
2025,1,212215,M,deslig,9,17,22350.09
2025,1,212215,N,adm,6,2,36050.0
2025,1,212215,N,adm,7,1,28291.67
2025,1,212215,N,adm,8,11,26242.73
2025,1,212215,N,adm,9,20,24529.21
2025,1,212215,N,deslig,4,2,20816.7
2025,1,212215,N,deslig,9,14,26318.64
2025,1,212215,R,adm,7,5,10600.0
2025,1,212215,R,deslig,7,1,18802.24
2025,1,212305,C,adm,9,1,16500.0
2025,1,212305,C,deslig,10,4,15132.78
2025,1,212305,G,adm,7,4,12150.0
2025,1,212305,J,adm,7,7,11578.57
2025,1,212305,J,adm,8,8,8300.0
2025,1,212305,J,adm,9,10,8937.31
2025,1,212305,J,adm,10,18,8535.68
2025,1,212305,J,deslig,7,17,11334.52
2025,1,212305,J,deslig,8,6,7592.27
2025,1,212305,J,deslig,9,8,11286.29
2025,1,212305,K,adm,3,1,6552.0
2025,1,212305,K,adm,10,5,9801.37
2025,1,212305,K,deslig,9,5,9338.0
2025,1,212305,K,deslig,10,10,10308.18
2025,1,212305,L,adm,10,3,29733.33
2025,1,212305,M,adm,6,3,7626.73
2025,1,212305,M,adm,10,13,13284.77
2025,1,212305,N,deslig,9,5,7721.05
2025,1,212405,C,adm,6,11,4588.16
2025,1,212405,C,adm,7,12,7179.63
2025,1,212405,C,adm,8,16,6973.08
2025,1,212405,C,adm,10,104,9871.54
2025,1,212405,C,deslig,6,11,5202.23
2025,1,212405,C,deslig,7,15,7913.26
2025,1,212405,C,deslig,9,27,9415.21
2025,1,212405,C,deslig,10,34,11072.95
2025,1,212405,E,adm,8,1,4000.0
2025,1,212405,F,adm,3,2,4317.5
2025,1,212405,F,adm,6,4,5566.52
2025,1,212405,F,adm,7,3,6451.4
2025,1,212405,F,adm,10,8,4860.46
2025,1,212405,F,deslig,5,2,3590.17
2025,1,212405,F,deslig,6,5,5286.82
2025,1,212405,F,deslig,9,4,7714.34
2025,1,212405,F,deslig,10,3,3136.95
2025,1,212405,G,adm,2,3,2108.33
2025,1,212405,G,adm,4,10,4607.97
2025,1,212405,G,adm,5,12,4019.78
2025,1,212405,G,adm,6,15,6328.84
2025,1,212405,G,adm,7,27,7290.42
2025,1,212405,G,adm,8,28,7084.05
2025,1,212405,G,adm,9,8,10875.62
2025,1,212405,G,adm,10,42,11123.4
2025,1,212405,G,deslig,2,5,5877.86
2025,1,212405,G,deslig,3,8,3468.87
2025,1,212405,G,deslig,4,12,3777.86
2025,1,212405,G,deslig,5,23,4433.75
2025,1,212405,G,deslig,7,25,6429.11
2025,1,212405,G,deslig,8,20,7399.36
2025,1,212405,G,deslig,9,7,12011.81
2025,1,212405,G,deslig,10,38,11808.65
2025,1,212405,H,adm,8,13,9956.45
2025,1,212405,H,adm,9,4,6108.41
2025,1,212405,H,deslig,8,3,9771.62
2025,1,212405,H,deslig,10,2,14316.19
2025,1,212405,J,adm,1,15,2799.84
2025,1,212405,J,adm,2,38,4087.2
2025,1,212405,J,adm,3,41,3591.83
2025,1,212405,J,adm,4,64,4647.13
2025,1,212405,J,adm,5,145,5154.92
2025,1,212405,J,adm,6,158,5880.14
2025,1,212405,J,adm,7,245,7541.43
2025,1,212405,J,adm,8,185,7857.51
2025,1,212405,J,adm,9,162,9486.39
2025,1,212405,J,adm,10,563,8932.45
2025,1,212405,J,deslig,1,4,3160.66
2025,1,212405,J,deslig,2,28,5011.27
2025,1,212405,J,deslig,3,26,4914.19
2025,1,212405,J,deslig,4,66,6102.46
2025,1,212405,J,deslig,5,154,6761.56
2025,1,212405,J,deslig,6,183,6209.65
2025,1,212405,J,deslig,7,303,7700.0
2025,1,212405,J,deslig,8,131,8947.98
2025,1,212405,J,deslig,9,238,9679.95
2025,1,212405,J,deslig,10,510,9910.84
2025,1,212405,K,adm,2,2,4490.0
2025,1,212405,K,adm,3,2,3500.0
2025,1,212405,K,adm,4,14,6763.67
2025,1,212405,K,adm,5,15,8715.28
2025,1,212405,K,adm,6,15,10672.89
2025,1,212405,K,adm,7,58,10143.58
2025,1,212405,K,adm,8,26,7349.22
2025,1,212405,K,adm,9,65,9348.55
2025,1,212405,K,adm,10,345,10228.58
2025,1,212405,K,deslig,3,4,9267.36
2025,1,212405,K,deslig,6,12,9740.47
2025,1,212405,K,deslig,7,33,8405.93
2025,1,212405,K,deslig,8,22,9020.24
2025,1,212405,K,deslig,9,47,9309.18
2025,1,212405,K,deslig,10,255,11189.44
2025,1,212405,L,adm,10,22,20866.36
2025,1,212405,L,deslig,10,7,18624.84
2025,1,212405,M,adm,2,9,2612.45
2025,1,212405,M,adm,4,10,4580.25
2025,1,212405,M,adm,5,33,6981.68
2025,1,212405,M,adm,7,32,5856.13
2025,1,212405,M,adm,8,38,10617.67
2025,1,212405,M,adm,9,20,9457.41
2025,1,212405,M,adm,10,173,9891.07
2025,1,212405,M,deslig,2,13,3049.28
2025,1,212405,M,deslig,3,5,4655.51
2025,1,212405,M,deslig,4,9,5704.69
2025,1,212405,M,deslig,6,17,6991.5
2025,1,212405,M,deslig,7,24,5307.05
2025,1,212405,M,deslig,8,18,10855.91
2025,1,212405,M,deslig,9,63,8666.41
2025,1,212405,M,deslig,10,188,10206.02
2025,1,212405,N,adm,2,3,4083.33
2025,1,212405,N,adm,4,5,3355.4
2025,1,212405,N,adm,5,16,4386.2
2025,1,212405,N,adm,6,12,4064.63
2025,1,212405,N,adm,8,29,8800.85
2025,1,212405,N,adm,9,32,9273.32
2025,1,212405,N,adm,10,30,9740.87
2025,1,212405,N,deslig,1,5,8393.13
2025,1,212405,N,deslig,5,16,4074.02
2025,1,212405,N,deslig,6,10,4425.01
2025,1,212405,N,deslig,7,37,7292.75
2025,1,212405,N,deslig,8,26,8685.66
2025,1,212405,N,deslig,9,33,9916.53
2025,1,212405,N,deslig,10,39,7851.65
2025,1,212405,P,adm,1,3,2666.67
2025,1,212405,P,deslig,2,1,5000.0
2025,1,212405,P,deslig,5,5,3160.69
2025,1,212405,P,deslig,6,4,5323.63
2025,1,212405,P,deslig,10,2,6310.97
2025,1,212405,Q,adm,7,3,3391.34
2025,1,212405,Q,adm,8,6,6033.15
2025,1,212405,Q,adm,9,12,4577.93
2025,1,212405,Q,adm,10,17,8500.99
2025,1,212405,Q,deslig,6,5,2514.0
2025,1,212405,Q,deslig,8,6,5403.43
2025,1,212405,Q,deslig,9,7,8279.34
2025,1,212405,Q,deslig,10,14,9656.08
2025,1,212405,R,adm,7,7,17857.14
2025,1,212405,S,adm,1,1,2500.0
2025,1,212405,S,adm,7,6,5686.98
2025,1,212405,S,adm,8,3,9666.67
2025,1,212405,S,deslig,2,2,3103.69
2025,1,212405,S,deslig,8,1,6265.5
2025,1,212410,A,adm,4,1,5000.0
2025,1,212410,A,deslig,7,1,4063.06
2025,1,212410,C,adm,4,1,2500.0
2025,1,212410,C,adm,7,8,4252.37
2025,1,212410,C,deslig,3,1,1654.0
2025,1,212410,C,deslig,6,5,5261.63
2025,1,212410,C,deslig,7,3,3671.41
2025,1,212410,F,adm,8,2,5343.19
2025,1,212410,F,deslig,8,3,3092.32
2025,1,212410,F,deslig,10,11,5337.27
2025,1,212410,G,adm,2,5,3718.55
2025,1,212410,G,adm,6,13,5045.82
2025,1,212410,G,adm,7,23,4887.65
2025,1,212410,G,deslig,3,3,2655.12
2025,1,212410,G,deslig,4,4,3385.4
2025,1,212410,G,deslig,6,7,5310.43
2025,1,212410,G,deslig,7,5,4058.68
2025,1,212410,G,deslig,8,4,8360.82
2025,1,212410,G,deslig,9,4,3883.52
2025,1,212410,H,deslig,5,5,3222.31
2025,1,212410,I,adm,10,4,4480.0
2025,1,212410,J,adm,2,15,3747.73
2025,1,212410,J,adm,3,8,4320.63
2025,1,212410,J,adm,4,15,4297.49
2025,1,212410,J,adm,5,28,3436.53
2025,1,212410,J,adm,6,38,6615.81
2025,1,212410,J,adm,7,35,5910.69
2025,1,212410,J,adm,8,24,7537.88
2025,1,212410,J,adm,9,36,8570.42
2025,1,212410,J,adm,10,20,6162.24
2025,1,212410,J,deslig,3,11,3886.15
2025,1,212410,J,deslig,4,17,3655.13
2025,1,212410,J,deslig,5,36,6089.16
2025,1,212410,J,deslig,6,34,6187.47
2025,1,212410,J,deslig,7,38,6384.63
2025,1,212410,J,deslig,8,21,7082.0
2025,1,212410,J,deslig,9,28,7389.47
2025,1,212410,J,deslig,10,20,6073.67
2025,1,212410,K,adm,7,9,6615.67
2025,1,212410,K,adm,9,5,5792.16
2025,1,212410,K,adm,10,16,12172.22
2025,1,212410,K,deslig,8,3,7144.88
2025,1,212410,K,deslig,10,16,12027.16
2025,1,212410,M,adm,1,4,10226.63
2025,1,212410,M,adm,7,6,5302.73
2025,1,212410,M,adm,9,3,5938.67
2025,1,212410,M,adm,10,32,13258.84
2025,1,212410,M,deslig,6,7,3801.69
2025,1,212410,M,deslig,8,9,4440.06
2025,1,212410,M,deslig,10,23,10153.65
2025,1,212410,N,adm,1,3,4861.67
2025,1,212410,N,adm,3,2,3250.0
2025,1,212410,N,adm,5,7,4014.36
2025,1,212410,N,adm,6,12,2532.75
2025,1,212410,N,adm,7,12,6411.34
2025,1,212410,N,adm,10,22,6702.97
2025,1,212410,N,deslig,5,13,4885.01
2025,1,212410,N,deslig,7,9,4976.61
2025,1,212410,N,deslig,8,4,3952.04
2025,1,212410,N,deslig,10,17,6528.39
2025,1,212410,P,adm,1,1,2800.0
2025,1,212410,Q,adm,6,1,2415.0
2025,1,212410,Q,deslig,5,2,3618.65
2025,1,212410,S,adm,8,4,7335.14
2025,1,212410,S,deslig,3,3,4280.26
2025,1,212425,C,adm,7,1,4600.0
2025,1,212425,C,deslig,10,3,14994.1
2025,1,212425,G,adm,8,2,20750.0
2025,1,212425,G,deslig,5,3,7666.67
2025,1,212425,J,adm,4,3,10333.33
2025,1,212425,J,adm,6,5,13350.0
2025,1,212425,J,adm,7,8,21369.79
2025,1,212425,J,adm,10,23,16903.35
2025,1,212425,J,deslig,3,1,13000.0
2025,1,212425,J,deslig,7,15,17314.82
2025,1,212425,J,deslig,10,39,17742.35
2025,1,212425,M,adm,7,4,38440.5
2025,1,212425,M,adm,10,26,10511.08
2025,1,212425,M,deslig,10,8,15833.69
2025,1,212425,N,deslig,9,2,37572.0
2025,1,203105,H,adm,9,2,9250.0
2025,1,203105,J,adm,8,2,8000.0
2025,1,203105,K,adm,6,1,10477.0
2025,1,203105,M,adm,6,6,4259.86
2025,1,203105,M,adm,10,6,10433.33
2025,1,203105,M,deslig,10,2,5000.0
2025,1,211205,J,adm,2,2,6950.0
2025,1,211205,J,deslig,7,1,9150.3
2025,1,211220,C,deslig,10,2,9164.0
2025,1,211220,G,deslig,8,1,17861.0
2025,1,211220,M,adm,5,1,4000.0
2025,1,211220,M,deslig,8,4,15909.74
2025,1,211220,N,deslig,9,2,29400.5
2025,1,211220,N,deslig,10,1,11240.0
2025,1,211220,S,adm,6,1,8371.28
2025,1,212205,C,adm,9,1,9500.0
2025,1,212205,J,adm,7,11,8512.23
2025,1,212205,J,deslig,5,3,18210.41
2025,1,212205,J,deslig,9,6,10393.9
2025,1,212205,J,deslig,10,7,12345.9
2025,1,212205,K,adm,6,3,16030.56
2025,1,212205,K,adm,7,5,20238.0
2025,1,212205,K,deslig,10,5,8374.76
2025,1,212205,M,deslig,5,1,4693.53
2025,1,212205,M,deslig,10,17,14770.43
2025,1,212205,N,adm,4,1,2970.0
2025,1,212205,N,adm,6,1,9500.0
2025,1,212210,C,deslig,3,1,8170.67
2025,1,212210,G,deslig,6,1,14697.0
2025,1,212210,R,adm,5,3,8000.0
2025,1,212215,J,adm,10,4,9137.28
2025,1,212215,J,deslig,6,6,14112.18
2025,1,212215,J,deslig,10,10,11251.25
2025,1,212215,K,adm,3,3,32333.33
2025,1,212215,K,deslig,7,2,16265.0
2025,1,212215,K,deslig,9,2,27241.18
2025,1,212215,M,adm,4,1,2300.0
2025,1,212215,M,adm,5,2,40831.5
2025,1,212215,M,adm,9,9,38054.35
2025,1,212215,M,deslig,5,2,17944.26
2025,1,212215,N,deslig,6,1,22746.6
2025,1,212215,Q,deslig,10,2,14000.0
2025,1,212305,C,adm,8,1,15000.0
2025,1,212305,G,deslig,6,1,16899.75
2025,1,212305,G,deslig,8,3,12836.65
2025,1,212305,J,deslig,3,2,11259.0
2025,1,212305,J,deslig,6,6,9042.39
2025,1,212305,J,deslig,10,11,10353.7
2025,1,212305,K,deslig,2,1,5676.68
2025,1,212305,M,adm,5,3,9830.68
2025,1,212305,M,adm,7,3,7333.33
2025,1,212305,M,deslig,10,14,11429.53
2025,1,212305,N,adm,9,3,8469.08
2025,1,212305,N,adm,10,7,6888.3
2025,1,212305,N,deslig,10,4,5337.07
2025,1,212405,A,adm,9,1,4455.68
2025,1,212405,C,deslig,5,7,4149.73
2025,1,212405,C,deslig,8,17,9598.93
2025,1,212405,D,adm,6,2,9460.47
2025,1,212405,F,adm,5,1,3500.0
2025,1,212405,F,deslig,8,2,11245.0
2025,1,212405,G,deslig,6,15,6287.16
2025,1,212405,H,adm,5,1,3000.0
2025,1,212405,H,adm,7,1,5700.0
2025,1,212405,H,deslig,7,6,4316.8
2025,1,212405,H,deslig,9,2,3805.45
2025,1,212405,I,adm,5,1,7500.0
2025,1,212405,K,deslig,4,3,4747.67
2025,1,212405,M,adm,3,2,5328.25
2025,1,212405,M,adm,6,21,6101.99
2025,1,212405,M,deslig,1,1,2475.4
2025,1,212405,M,deslig,5,33,4766.51
2025,1,212405,N,adm,1,5,6120.0
2025,1,212405,N,adm,3,10,3407.7
2025,1,212405,N,adm,7,21,7887.63
2025,1,212405,N,deslig,2,2,3505.5
2025,1,212405,P,adm,3,3,3081.2
2025,1,212405,P,deslig,3,4,5898.36
2025,1,212405,P,deslig,4,1,5279.0
2025,1,212405,P,deslig,8,4,10241.8
2025,1,212405,Q,adm,5,1,10000.0
2025,1,212405,Q,adm,6,2,2200.0
2025,1,212405,Q,deslig,7,2,9382.17
2025,1,212405,R,adm,1,3,5029.48
2025,1,212405,S,adm,3,2,2008.5
2025,1,212405,S,adm,4,1,4000.0
2025,1,212405,S,deslig,5,3,2494.89
2025,1,212405,S,deslig,7,3,7315.5
2025,1,212410,C,adm,8,4,6000.0
2025,1,212410,G,adm,8,4,5692.4
2025,1,212410,G,adm,9,2,5063.0
2025,1,212410,G,deslig,2,3,2666.67
2025,1,212410,G,deslig,5,4,5725.78
2025,1,212410,H,adm,7,2,3733.08
2025,1,212410,J,adm,1,7,3389.29
2025,1,212410,J,deslig,1,6,4148.69
2025,1,212410,K,adm,6,4,7313.5
2025,1,212410,K,adm,8,7,6519.93
2025,1,212410,M,adm,2,3,3326.47
2025,1,212410,M,adm,4,9,3488.89
2025,1,212410,M,adm,6,7,3806.31
2025,1,212410,M,adm,8,4,9211.5
2025,1,212410,M,deslig,5,3,5420.93
2025,1,212410,M,deslig,7,7,6359.42
2025,1,212410,N,adm,8,6,4797.06
2025,1,212410,N,deslig,6,9,3753.13
2025,1,212410,N,deslig,9,4,7587.56
2025,1,212410,Q,deslig,9,1,2922.91
2025,1,212410,R,adm,8,2,7700.0
2025,1,212410,S,deslig,4,1,4358.43
2025,1,212410,S,deslig,8,1,3000.0
2025,1,212425,C,deslig,9,2,12013.7
2025,1,212425,G,deslig,6,2,11190.59
2025,1,212425,G,deslig,7,2,19179.63
2025,1,212425,J,deslig,6,4,7918.78
2025,1,212425,J,deslig,9,4,14506.4
2025,1,212425,K,adm,8,3,9100.0
2025,1,212425,K,adm,10,6,11200.0
2025,1,212425,K,deslig,10,1,12692.15
2025,1,212425,N,adm,9,2,21687.5
2025,1,212425,N,deslig,7,1,27056.56
2025,1,203105,C,adm,10,2,6935.97
2025,1,203105,H,adm,8,1,10658.0
2025,1,203105,J,adm,7,2,53500.0
2025,1,203105,J,deslig,4,1,5762.35
2025,1,203105,M,adm,3,2,3300.0
2025,1,203105,M,deslig,9,1,15601.94
2025,1,203105,N,deslig,10,1,8586.36
2025,1,203105,Q,deslig,10,1,10248.49
2025,1,211205,G,deslig,7,1,10274.03
2025,1,211205,J,adm,4,1,3911.68
2025,1,211205,K,deslig,7,2,7502.5
2025,1,211205,M,adm,5,2,2250.0
2025,1,211205,M,adm,10,5,10001.6
2025,1,211205,M,deslig,6,1,4400.0
2025,1,211205,M,deslig,9,3,8175.26
2025,1,211215,J,adm,8,2,7451.0
2025,1,211220,G,adm,10,3,19083.33
2025,1,211220,K,adm,9,1,10967.74
2025,1,211220,K,adm,10,1,9500.0
2025,1,211220,Q,adm,10,1,8804.0
2025,1,212205,J,adm,1,2,30958.5
2025,1,212205,J,adm,5,3,8766.67
2025,1,212205,K,deslig,5,2,2054.08
2025,1,212205,M,adm,9,11,6485.01
2025,1,212205,N,adm,9,3,13333.33
2025,1,212210,J,adm,6,1,10000.0
2025,1,212215,J,adm,1,1,15000.0
2025,1,212215,J,deslig,9,5,11359.96
2025,1,212215,K,adm,6,3,22152.78
2025,1,212215,M,deslig,6,2,11916.0
2025,1,212215,N,deslig,7,6,25815.85
2025,1,212305,C,adm,4,1,1895.0
2025,1,212305,J,adm,5,5,9331.25
2025,1,212305,J,adm,6,2,9750.0
2025,1,212305,J,deslig,4,2,7589.66
2025,1,212305,J,deslig,5,5,13797.5
2025,1,212305,K,adm,6,2,10227.02
2025,1,212305,N,adm,8,4,10243.42
2025,1,212305,Q,adm,6,1,8000.0
2025,1,212305,Q,adm,10,1,7475.9
2025,1,212405,C,adm,4,9,5733.33
2025,1,212405,C,adm,5,9,2889.04
2025,1,212405,C,adm,9,22,8890.06
2025,1,212405,D,adm,8,2,8824.5
2025,1,212405,D,deslig,10,3,10077.23
2025,1,212405,F,adm,4,1,6000.0
2025,1,212405,F,adm,9,4,8701.41
2025,1,212405,G,adm,1,2,3043.0
2025,1,212405,H,adm,1,1,4300.0
2025,1,212405,H,deslig,6,2,1633.75
2025,1,212405,I,deslig,3,1,1830.0
2025,1,212405,I,deslig,10,2,5688.22
2025,1,212405,K,deslig,1,3,9098.05
2025,1,212405,K,deslig,5,12,10467.99
2025,1,212405,N,deslig,4,5,4758.88
2025,1,212405,P,adm,10,2,8629.89
2025,1,212405,P,deslig,7,1,5395.98
2025,1,212405,R,adm,3,2,13250.0
2025,1,212405,R,deslig,5,1,6300.0
2025,1,212405,S,adm,5,3,4650.83
2025,1,212405,S,deslig,4,3,4380.84
2025,1,212410,A,deslig,8,1,5491.0
2025,1,212410,C,adm,10,6,9774.91
2025,1,212410,F,deslig,2,1,3800.0
2025,1,212410,F,deslig,7,2,2298.93
2025,1,212410,F,deslig,9,1,2186.62
2025,1,212410,G,adm,3,2,2447.9
2025,1,212410,G,adm,4,6,2950.0
2025,1,212410,K,adm,5,4,7217.0
2025,1,212410,K,deslig,5,3,4197.25
2025,1,212410,K,deslig,6,5,7868.22
2025,1,212410,M,adm,5,10,6005.0
2025,1,212410,M,deslig,2,4,3848.3
2025,1,212410,N,adm,9,5,10900.0
2025,1,212410,N,deslig,4,3,2566.67
2025,1,212410,P,adm,5,1,3500.0
2025,1,212410,P,adm,7,5,4230.6
2025,1,212410,P,deslig,2,3,5329.46
2025,1,212410,Q,adm,10,2,5069.32
2025,1,212410,Q,deslig,8,1,3393.6
2025,1,212410,R,adm,1,1,3023.69
2025,1,212410,S,adm,6,3,3566.67
2025,1,212410,S,deslig,2,1,8000.0
2025,1,212425,G,deslig,9,1,19895.32
2025,1,212425,M,adm,9,4,17325.51
2025,1,203105,G,deslig,10,2,5672.62
2025,1,203105,J,adm,4,1,20000.0
2025,1,203105,J,adm,6,2,18215.39
2025,1,203105,K,deslig,7,1,14431.31
2025,1,203105,M,adm,4,2,13232.54
2025,1,203105,M,deslig,6,1,20159.88
2025,1,203105,M,deslig,7,2,11926.0
2025,1,203105,N,adm,9,1,7000.0
2025,1,211205,G,adm,8,1,8600.0
2025,1,211205,K,adm,8,5,11426.45
2025,1,211205,K,adm,9,1,16113.0
2025,1,211205,M,deslig,10,6,10809.57
2025,1,211205,Q,adm,10,3,7711.15
2025,1,211220,J,adm,2,3,11400.0
2025,1,211220,J,deslig,5,1,10541.74
2025,1,211220,J,deslig,6,2,8249.94
2025,1,211220,K,adm,8,2,13750.0
2025,1,211220,K,deslig,10,3,12908.4
2025,1,211220,N,adm,7,1,5000.0
2025,1,212205,J,deslig,6,2,11141.12
2025,1,212205,M,adm,2,2,5850.0
2025,1,212205,N,adm,8,1,8500.0
2025,1,212205,N,deslig,6,1,15000.0
2025,1,212210,J,adm,9,1,11000.0
2025,1,212210,J,deslig,6,1,12612.6
2025,1,212210,J,deslig,9,2,7514.25
2025,1,212210,M,adm,9,1,6151.73
2025,1,212210,N,deslig,9,2,17500.0
2025,1,212215,J,adm,4,3,9748.33
2025,1,212215,K,adm,5,1,17000.0
2025,1,212215,K,deslig,6,4,21977.24
2025,1,212215,N,deslig,5,1,9453.0
2025,1,212215,N,deslig,10,2,8251.6
