ano,mes,cbo6,secao,mov,n,sal_medio
2024,1,212410,D,adm,2,3957.5
2024,1,212410,D,deslig,1,6000.0
2024,1,212410,F,adm,9,4006.99
2024,1,212410,F,deslig,14,4312.29
2024,1,212410,G,adm,58,5972.03
2024,1,212410,G,deslig,49,6013.11
2024,1,212410,H,adm,6,5251.55
2024,1,212410,H,deslig,10,4718.58
2024,1,212410,I,deslig,2,2900.0
2024,1,212410,J,adm,236,5384.03
2024,1,212410,J,deslig,196,6181.68
2024,1,212410,K,adm,41,8585.94
2024,1,212410,K,deslig,14,8349.66
2024,1,212410,L,deslig,2,3454.53
2024,1,212410,M,adm,53,4609.9
2024,1,212410,M,deslig,49,5536.71
2024,1,212410,N,adm,65,3745.81
2024,1,212410,N,deslig,58,4683.86
2024,1,212410,P,adm,12,3977.61
2024,1,212410,P,deslig,7,4290.74
2024,1,212410,Q,adm,6,4767.18
2024,1,212410,Q,deslig,6,4138.74
2024,1,212410,R,adm,2,2385.21
2024,1,212410,S,adm,13,5391.04
2024,1,212410,S,deslig,6,3708.33
2024,1,212425,C,adm,2,12874.0
2024,1,212425,C,deslig,2,15177.03
2024,1,212425,F,deslig,1,10941.16
2024,1,212425,G,adm,6,12728.93
2024,1,212425,H,adm,2,7775.0
2024,1,212425,J,adm,35,16687.33
2024,1,212425,J,deslig,43,12122.59
2024,1,212425,K,adm,15,15154.84
2024,1,212425,K,deslig,2,24623.07
2024,1,212425,M,adm,3,14091.0
2024,1,212425,M,deslig,5,18151.21
2024,1,212425,N,adm,9,23404.49
2024,1,212425,N,deslig,9,38666.93
2024,2,203105,C,adm,6,8949.86
2024,2,203105,C,deslig,4,8034.0
2024,2,203105,G,adm,1,4000.0
2024,2,203105,G,deslig,1,5406.26
2024,2,203105,H,adm,4,14050.0
2024,2,203105,J,adm,8,10291.16
2024,2,203105,J,deslig,7,7883.23
2024,2,203105,K,adm,5,6526.79
2024,2,203105,K,deslig,4,8272.7
2024,2,203105,M,adm,13,8532.11
2024,2,203105,M,deslig,10,13333.48
2024,2,203105,N,adm,3,11666.67
2024,2,203105,N,deslig,6,10990.46
2024,2,203105,P,adm,1,3354.66
2024,2,203105,P,deslig,1,3547.25
2024,2,211205,C,adm,1,2334.81
2024,2,211205,C,deslig,1,3150.0
2024,2,211205,G,adm,2,8500.0
2024,2,211205,H,adm,1,5000.0
2024,2,211205,J,adm,2,3738.94
2024,2,211205,J,deslig,2,9923.48
2024,2,211205,K,adm,5,12679.1
2024,2,211205,K,deslig,10,9635.51
2024,2,211205,M,adm,3,6333.33
2024,2,211205,M,deslig,7,10703.1
2024,2,211205,N,adm,1,11000.0
2024,2,211205,N,deslig,10,5980.17
2024,2,211205,Q,adm,7,6311.01
2024,2,211205,Q,deslig,1,7349.25
2024,2,211205,R,adm,1,33000.0
2024,2,211205,R,deslig,3,5222.0
2024,2,211210,J,adm,4,10520.0
2024,2,211210,K,adm,1,16500.0
2024,2,211210,L,adm,1,13000.0
2024,2,211210,M,adm,8,12237.5
2024,2,211210,M,deslig,1,15770.0
2024,2,211210,N,adm,1,18000.0
2024,2,211210,Q,deslig,1,8588.2
2024,2,211210,S,deslig,1,2550.0
2024,2,211220,C,adm,1,3000.0
2024,2,211220,F,adm,1,2405.06
2024,2,211220,G,adm,1,7000.0
2024,2,211220,H,adm,1,3000.0
2024,2,211220,J,adm,1,7200.0
2024,2,211220,J,deslig,9,13791.19
2024,2,211220,K,adm,2,11500.0
2024,2,211220,M,adm,5,9360.0
2024,2,211220,M,deslig,1,5736.5
2024,2,211220,N,adm,2,9750.0
2024,2,211220,N,deslig,1,6105.47
2024,2,211220,R,adm,1,8500.0
2024,2,212205,C,adm,4,13543.4
2024,2,212205,C,deslig,3,12084.23
2024,2,212205,D,adm,1,15000.0
2024,2,212205,G,adm,8,13463.75
2024,2,212205,G,deslig,7,19764.09
2024,2,212205,J,adm,39,14357.75
2024,2,212205,J,deslig,62,14683.68
2024,2,212205,K,adm,3,10800.0
2024,2,212205,K,deslig,6,11405.66
2024,2,212205,M,adm,36,16536.34
2024,2,212205,M,deslig,20,12187.66
2024,2,212205,N,adm,8,31126.76
2024,2,212205,N,deslig,9,20187.12
2024,2,212210,C,adm,2,10772.44
2024,2,212210,G,adm,1,23240.0
2024,2,212210,G,deslig,1,14072.98
2024,2,212210,J,adm,6,11482.46
2024,2,212210,J,deslig,4,9457.27
2024,2,212210,M,adm,17,15414.65
2024,2,212210,M,deslig,2,17350.26
2024,2,212210,N,deslig,2,7592.03
2024,2,212215,C,adm,4,11877.0
2024,2,212215,C,deslig,3,13442.06
2024,2,212215,G,adm,2,6750.0
2024,2,212215,G,deslig,6,21000.32
2024,2,212215,H,deslig,1,11000.0
2024,2,212215,J,adm,85,14575.14
2024,2,212215,J,deslig,87,11887.17
2024,2,212215,K,adm,14,14434.39
2024,2,212215,K,deslig,29,13343.07
2024,2,212215,L,adm,1,9500.0
2024,2,212215,L,deslig,1,13225.25
2024,2,212215,M,adm,10,18342.53
2024,2,212215,M,deslig,9,19668.98
2024,2,212215,N,adm,34,19257.6
2024,2,212215,N,deslig,25,34632.92
2024,2,212215,Q,adm,2,12125.73
2024,2,212215,Q,deslig,1,9000.0
2024,2,212215,R,deslig,1,12696.55
2024,2,212305,A,deslig,1,13664.04
2024,2,212305,C,adm,1,16400.0
2024,2,212305,C,deslig,5,10762.85
2024,2,212305,F,adm,4,6440.0
2024,2,212305,F,deslig,1,10400.0
2024,2,212305,G,adm,6,7476.67
2024,2,212305,G,deslig,9,11157.22
2024,2,212305,H,adm,1,6000.0
2024,2,212305,H,deslig,1,7500.0
2024,2,212305,J,adm,49,9605.59
2024,2,212305,J,deslig,62,9066.64
2024,2,212305,K,adm,10,9512.16
2024,2,212305,K,deslig,9,11329.14
2024,2,212305,L,adm,1,11100.0
2024,2,212305,L,deslig,1,12989.41
2024,2,212305,M,adm,10,10396.38
2024,2,212305,M,deslig,18,7434.34
2024,2,212305,N,adm,19,14644.16
2024,2,212305,N,deslig,18,9277.46
2024,2,212305,P,adm,2,8693.0
2024,2,212305,P,deslig,1,4000.0
2024,2,212305,Q,adm,1,6000.0
2024,2,212305,Q,deslig,2,1550.0
2024,2,212305,S,deslig,2,4743.6
2024,2,212405,A,adm,1,3200.0
2024,2,212405,A,deslig,2,2688.34
2024,2,212405,C,adm,102,7760.63
2024,2,212405,C,deslig,128,8033.47
2024,2,212405,D,adm,2,6750.0
2024,2,212405,D,deslig,4,10407.58
2024,2,212405,E,adm,1,2959.59
2024,2,212405,E,deslig,2,13595.27
2024,2,212405,F,adm,25,4758.94
2024,2,212405,F,deslig,14,5521.98
2024,2,212405,G,adm,150,6450.49
2024,2,212405,G,deslig,135,6242.5
2024,2,212405,H,adm,16,5354.06
2024,2,212405,H,deslig,21,8450.01
2024,2,212405,I,adm,5,6500.0
2024,2,212405,J,adm,1291,8009.11
2024,2,212405,J,deslig,1550,7990.79
2024,2,212405,K,adm,305,9780.47
2024,2,212405,K,deslig,335,10471.74
2024,2,212405,L,adm,3,11500.0
2024,2,212405,L,deslig,10,10830.39
2024,2,212405,M,adm,235,8470.45
2024,2,212405,M,deslig,270,8174.55
2024,2,212405,N,adm,167,7508.81
2024,2,212405,N,deslig,191,6590.89
2024,2,212405,O,deslig,3,7501.84
2024,2,212405,P,adm,19,7006.17
2024,2,212405,P,deslig,29,5130.34
2024,2,212405,Q,adm,35,8917.29
2024,2,212405,Q,deslig,31,7784.25
2024,2,212405,R,adm,3,5649.8
2024,2,212405,S,adm,12,6982.56
2024,2,212405,S,deslig,16,6355.26
2024,2,212410,A,adm,1,9000.0
2024,2,212410,A,deslig,2,4900.0
2024,2,212410,C,adm,20,4360.81
2024,2,212410,C,deslig,20,6319.15
2024,2,212410,D,adm,1,20500.0
2024,2,212410,E,adm,1,2109.4
2024,2,212410,F,adm,11,4619.26
2024,2,212410,F,deslig,9,3489.76
2024,2,212410,G,adm,47,5431.91
2024,2,212410,G,deslig,71,4512.04
2024,2,212410,H,adm,6,5001.33
2024,2,212410,H,deslig,6,4285.31
2024,2,212410,I,adm,3,5044.98
2024,2,212410,I,deslig,2,2850.0
2024,2,212410,J,adm,168,5707.91
2024,2,212410,J,deslig,196,5660.85
2024,2,212410,K,adm,23,6750.46
2024,2,212410,K,deslig,36,8703.9
2024,2,212410,L,adm,1,2200.0
2024,2,212410,L,deslig,4,4106.78
2024,2,212410,M,adm,60,6975.55
2024,2,212410,M,deslig,46,5843.03
2024,2,212410,N,adm,52,6040.11
2024,2,212410,N,deslig,57,5056.47
2024,2,212410,P,adm,12,3564.21
2024,2,212410,P,deslig,13,3824.05
2024,2,212410,Q,deslig,6,4924.98
2024,2,212410,R,adm,1,6505.0
2024,2,212410,R,deslig,3,5157.97
2024,2,212410,S,adm,8,5121.31
2024,2,212410,S,deslig,10,4300.55
2024,2,212425,C,adm,3,15000.0
2024,2,212425,C,deslig,3,13486.14
2024,2,212425,F,adm,1,5331.63
2024,2,212425,G,adm,4,17825.0
2024,2,212425,G,deslig,2,18798.55
2024,2,212425,J,adm,28,16183.06
2024,2,212425,J,deslig,32,14659.4
2024,2,212425,K,adm,8,15048.5
2024,2,212425,K,deslig,2,13896.73
2024,2,212425,M,adm,36,35601.99
2024,2,212425,M,deslig,2,19600.85
2024,2,212425,N,adm,3,13666.67
2024,2,212425,N,deslig,2,13375.0
2024,2,212425,S,deslig,1,16605.08
2024,3,203105,C,adm,8,11475.77
2024,3,203105,C,deslig,5,9627.53
2024,3,203105,F,deslig,1,4417.0
2024,3,203105,G,deslig,4,14923.26
2024,3,203105,H,adm,2,9000.0
2024,3,203105,J,adm,16,7970.06
2024,3,203105,J,deslig,11,7379.59
2024,3,203105,K,adm,4,8076.56
2024,3,203105,K,deslig,1,8545.05
2024,3,203105,M,adm,15,8201.47
2024,3,203105,M,deslig,12,11088.25
2024,3,203105,N,adm,3,14333.33
2024,3,203105,N,deslig,2,4361.5
2024,3,203105,P,deslig,1,8287.76
2024,3,203105,Q,deslig,1,3785.0
2024,3,203105,S,adm,1,8500.0
2024,3,211205,C,deslig,1,2997.81
2024,3,211205,G,adm,1,10000.0
2024,3,211205,G,deslig,5,8813.92
2024,3,211205,H,deslig,2,4110.56
2024,3,211205,J,adm,4,6875.0
2024,3,211205,J,deslig,9,12025.36
2024,3,211205,K,adm,5,13743.68
2024,3,211205,K,deslig,18,14535.38
2024,3,211205,M,adm,5,2862.65
2024,3,211205,M,deslig,7,10662.05
2024,3,211205,N,adm,1,3500.0
2024,3,211205,N,deslig,3,14008.81
2024,3,211205,Q,adm,2,5362.26
2024,3,211205,Q,deslig,1,7349.13
2024,3,211205,R,deslig,3,6773.0
2024,3,211210,G,adm,1,4000.0
2024,3,211210,H,deslig,1,3966.38
2024,3,211210,J,adm,1,9760.0
2024,3,211210,J,deslig,1,7470.33
2024,3,211210,M,adm,1,20000.0
2024,3,211210,M,deslig,1,6853.0
2024,3,211210,N,deslig,1,5500.0
2024,3,211215,M,adm,1,14830.77
2024,3,211220,C,deslig,1,4749.8
2024,3,211220,D,adm,1,7600.0
2024,3,211220,F,adm,1,6000.0
2024,3,211220,G,adm,2,12250.0
2024,3,211220,J,adm,5,11521.79
2024,3,211220,J,deslig,9,12655.2
2024,3,211220,K,adm,2,9750.0
2024,3,211220,M,adm,4,11132.5
2024,3,211220,M,deslig,3,15079.0
2024,3,211220,N,deslig,1,13692.83
2024,3,212205,C,adm,1,10028.51
2024,3,212205,C,deslig,4,12290.02
2024,3,212205,G,adm,7,16729.71
2024,3,212205,G,deslig,6,9652.66
2024,3,212205,J,adm,60,13587.79
2024,3,212205,J,deslig,72,11711.73
2024,3,212205,K,adm,8,13117.22
2024,3,212205,K,deslig,15,12627.97
2024,3,212205,M,adm,34,17452.48
2024,3,212205,M,deslig,38,14390.09
2024,3,212205,N,adm,15,19113.96
2024,3,212205,N,deslig,8,13693.73
2024,3,212205,Q,deslig,1,7251.89
2024,3,212210,D,deslig,1,17400.0
2024,3,212210,G,adm,2,13370.5
2024,3,212210,G,deslig,1,23240.0
2024,3,212210,J,adm,4,16787.06
2024,3,212210,J,deslig,8,8267.52
2024,3,212210,M,deslig,5,8470.2
2024,3,212210,N,adm,5,16000.0
2024,3,212210,N,deslig,1,16880.0
2024,3,212215,C,adm,3,12097.33
2024,3,212215,C,deslig,3,11509.92
2024,3,212215,G,deslig,2,7498.12
2024,3,212215,J,adm,96,13734.68
2024,3,212215,J,deslig,87,13596.13
2024,3,212215,K,adm,11,11696.67
2024,3,212215,K,deslig,39,15306.86
2024,3,212215,M,adm,20,23898.79
2024,3,212215,M,deslig,19,17145.83
2024,3,212215,N,adm,38,23154.59
2024,3,212215,N,deslig,21,25641.71
2024,3,212215,P,adm,1,12798.74
2024,3,212215,P,deslig,1,3500.0
2024,3,212215,Q,adm,2,8000.0
2024,3,212215,Q,deslig,1,20500.0
2024,3,212215,S,deslig,2,11341.12
2024,3,212305,C,adm,6,7326.33
2024,3,212305,C,deslig,4,8787.48
2024,3,212305,G,adm,9,6734.28
2024,3,212305,G,deslig,4,10440.79
2024,3,212305,H,adm,2,9365.5
2024,3,212305,J,adm,55,8966.75
2024,3,212305,J,deslig,56,8880.2
2024,3,212305,K,adm,12,9426.18
2024,3,212305,K,deslig,17,10663.07
2024,3,212305,L,adm,4,16250.0
2024,3,212305,L,deslig,2,11637.58
2024,3,212305,M,adm,12,14015.21
2024,3,212305,M,deslig,19,9735.02
2024,3,212305,N,adm,15,8603.75
2024,3,212305,N,deslig,13,6745.86
2024,3,212305,P,adm,1,4000.0
2024,3,212305,P,deslig,1,6000.0
2024,3,212305,Q,adm,1,2200.0
2024,3,212305,Q,deslig,1,7994.91
2024,3,212405,A,adm,3,5490.45
2024,3,212405,A,deslig,2,6684.36
2024,3,212405,B,deslig,1,5579.31
2024,3,212405,C,adm,119,7914.27
2024,3,212405,C,deslig,96,9342.18
2024,3,212405,D,adm,1,5388.26
2024,3,212405,D,deslig,7,10319.48
2024,3,212405,E,deslig,3,14773.89
2024,3,212405,F,adm,23,5298.43
2024,3,212405,F,deslig,19,4554.77
2024,3,212405,G,adm,174,7052.54
2024,3,212405,G,deslig,150,7340.47
2024,3,212405,H,adm,21,5336.47
2024,3,212405,H,deslig,15,8676.21
2024,3,212405,I,adm,5,5902.0
2024,3,212405,I,deslig,7,6002.14
2024,3,212405,J,adm,1546,7922.23
2024,3,212405,J,deslig,1514,8034.72
2024,3,212405,K,adm,379,9808.96
2024,3,212405,K,deslig,341,10446.76
2024,3,212405,L,adm,2,31120.0
2024,3,212405,L,deslig,16,9836.52
2024,3,212405,M,adm,248,7577.63
2024,3,212405,M,deslig,322,8317.94
2024,3,212405,N,adm,218,7165.16
2024,3,212405,N,deslig,235,6245.87
2024,3,212405,P,adm,24,7667.32
2024,3,212405,P,deslig,26,6590.53
2024,3,212405,Q,adm,32,8404.31
2024,3,212405,Q,deslig,32,9604.55
2024,3,212405,R,adm,4,5117.82
2024,3,212405,R,deslig,1,2053.92
2024,3,212405,S,adm,14,5957.16
2024,3,212405,S,deslig,21,4839.27
2024,3,212410,A,deslig,1,9260.0
2024,3,212410,C,adm,23,4695.59
2024,3,212410,C,deslig,12,5075.89
2024,3,212410,D,adm,2,6052.5
2024,3,212410,D,deslig,1,8268.3
2024,3,212410,F,adm,16,4285.14
2024,3,212410,F,deslig,5,3829.57
2024,3,212410,G,adm,47,5450.77
2024,3,212410,G,deslig,59,6049.87
2024,3,212410,H,adm,4,5375.0
2024,3,212410,H,deslig,8,4133.14
2024,3,212410,J,adm,219,5238.58
2024,3,212410,J,deslig,249,6189.27
2024,3,212410,K,adm,35,9036.47
2024,3,212410,K,deslig,43,9746.04
2024,3,212410,L,adm,1,4000.0
2024,3,212410,L,deslig,2,7345.02
2024,3,212410,M,adm,55,5576.31
2024,3,212410,M,deslig,66,5464.68
2024,3,212410,N,adm,62,4649.18
2024,3,212410,N,deslig,61,5346.03
2024,3,212410,P,adm,22,5703.35
2024,3,212410,P,deslig,5,3086.53
2024,3,212410,Q,adm,5,5627.36
2024,3,212410,Q,deslig,7,4306.85
2024,3,212410,R,adm,1,2407.9
2024,3,212410,R,deslig,4,3950.82
2024,3,212410,S,adm,13,3965.27
2024,3,212410,S,deslig,14,4067.39
2024,3,212410,U,adm,1,6859.54
2024,3,212425,C,adm,3,15466.67
2024,3,212425,C,deslig,1,16000.0
2024,3,212425,G,adm,7,9419.0
2024,3,212425,G,deslig,5,12629.09
2024,3,212425,J,adm,25,12752.6
2024,3,212425,J,deslig,40,14713.98
2024,3,212425,K,adm,8,9654.41
2024,3,212425,K,deslig,8,13487.98
2024,3,212425,M,adm,9,18222.22
2024,3,212425,M,deslig,8,13585.29
2024,3,212425,N,adm,6,16666.67
2024,3,212425,N,deslig,7,16401.77
2024,4,203105,C,adm,4,9680.3
2024,4,203105,C,deslig,4,10819.03
2024,4,203105,G,adm,3,12700.0
2024,4,203105,G,deslig,3,10408.73
2024,4,203105,J,adm,10,9862.87
2024,4,203105,J,deslig,13,8261.88
2024,4,203105,K,adm,5,7635.55
2024,4,203105,K,deslig,3,15439.41
2024,4,203105,M,adm,9,11562.82
2024,4,203105,M,deslig,8,8680.23
2024,4,203105,N,adm,2,13000.0
2024,4,203105,N,deslig,3,12662.02
2024,4,203105,P,adm,1,6867.0
2024,4,211205,G,adm,2,17000.0
2024,4,211205,G,deslig,1,23681.78
2024,4,211205,H,adm,3,5342.74
2024,4,211205,H,deslig,1,12066.43
2024,4,211205,I,deslig,1,4204.86
2024,4,211205,J,adm,7,5014.29
2024,4,211205,J,deslig,12,8020.48
2024,4,211205,K,adm,21,12011.54
2024,4,211205,K,deslig,10,12035.73
2024,4,211205,M,adm,3,7623.33
2024,4,211205,M,deslig,7,7265.55
2024,4,211205,N,adm,2,12750.0
2024,4,211205,N,deslig,1,9915.05
2024,4,211205,P,adm,1,12500.0
2024,4,211205,Q,adm,7,6047.52
2024,4,211205,Q,deslig,3,9050.1
2024,4,211205,R,adm,2,8138.21
2024,4,211210,C,adm,1,6000.0
2024,4,211210,G,deslig,1,15513.45
2024,4,211210,J,deslig,1,7450.0
2024,4,211210,K,adm,1,15780.01
2024,4,211210,L,deslig,1,5300.0
2024,4,211210,M,adm,1,8000.0
2024,4,211210,M,deslig,1,15696.0
2024,4,211210,N,adm,2,4000.0
2024,4,211210,Q,adm,1,8257.89
2024,4,211220,C,adm,1,5500.0
2024,4,211220,D,adm,2,12614.0
2024,4,211220,H,deslig,2,3000.0
2024,4,211220,J,adm,7,10548.32
2024,4,211220,J,deslig,8,10695.5
2024,4,211220,K,adm,5,9920.93
2024,4,211220,M,adm,6,12049.33
2024,4,211220,M,deslig,4,13564.44
2024,4,211220,N,adm,7,18077.62
2024,4,211220,N,deslig,1,15750.0
2024,4,211220,P,adm,1,9678.25
2024,4,211220,Q,adm,1,16000.0
2024,4,211220,S,adm,4,6165.43
2024,4,212205,C,adm,1,2500.0
2024,4,212205,C,deslig,2,10325.55
2024,4,212205,G,adm,6,12862.67
2024,4,212205,G,deslig,10,13863.25
2024,4,212205,J,adm,53,13674.37
2024,4,212205,J,deslig,52,15632.94
2024,4,212205,K,adm,14,13820.71
2024,4,212205,K,deslig,8,13591.97
2024,4,212205,M,adm,38,16148.3
2024,4,212205,M,deslig,44,14945.05
2024,4,212205,N,adm,12,25282.94
2024,4,212205,N,deslig,11,11951.06
2024,4,212205,Q,adm,1,17000.0
2024,4,212205,Q,deslig,1,11022.22
2024,4,212210,C,deslig,1,10953.22
2024,4,212210,D,deslig,1,16000.0
2024,4,212210,G,adm,3,14413.67
2024,4,212210,G,deslig,1,19743.1
2024,4,212210,J,adm,6,9483.33
2024,4,212210,J,deslig,3,7240.72
2024,4,212210,M,adm,1,15000.0
2024,4,212210,M,deslig,1,13500.0
2024,4,212210,N,adm,5,12400.0
2024,4,212215,C,adm,2,11500.0
2024,4,212215,C,deslig,2,14781.94
2024,4,212215,G,adm,2,9347.48
2024,4,212215,G,deslig,2,13552.07
2024,4,212215,H,adm,3,11900.0
2024,4,212215,J,adm,101,13367.91
2024,4,212215,J,deslig,88,11324.35
2024,4,212215,K,adm,33,12692.15
2024,4,212215,K,deslig,35,13368.88
2024,4,212215,L,deslig,1,9500.0
2024,4,212215,M,adm,25,20658.45
2024,4,212215,M,deslig,13,16546.01
2024,4,212215,N,adm,34,20516.73
2024,4,212215,N,deslig,27,24841.23
2024,4,212215,Q,adm,1,10890.0
2024,4,212215,Q,deslig,1,14054.49
2024,4,212215,R,adm,1,11500.0
2024,4,212305,C,adm,6,5721.72
2024,4,212305,C,deslig,3,4347.5
2024,4,212305,F,deslig,1,7708.75
2024,4,212305,G,adm,6,13096.81
2024,4,212305,G,deslig,6,8759.55
2024,4,212305,H,adm,1,1552.03
2024,4,212305,H,deslig,1,8731.0
2024,4,212305,J,adm,47,8546.87
2024,4,212305,J,deslig,47,8495.42
2024,4,212305,K,adm,17,10009.0
2024,4,212305,K,deslig,10,12926.19
2024,4,212305,L,adm,1,14560.0
2024,4,212305,M,adm,16,11512.5
2024,4,212305,M,deslig,20,10657.56
2024,4,212305,N,adm,20,8831.06
2024,4,212305,N,deslig,11,7621.05
2024,4,212305,P,adm,1,10500.0
2024,4,212305,P,deslig,4,4009.14
2024,4,212305,Q,adm,1,7000.0
2024,4,212305,Q,deslig,2,4470.22
2024,4,212305,S,adm,1,5145.16
2024,4,212305,S,deslig,1,3601.31
2024,4,212405,A,adm,2,4150.68
2024,4,212405,A,deslig,9,7796.56
2024,4,212405,C,adm,139,8217.02
2024,4,212405,C,deslig,129,7515.54
2024,4,212405,D,adm,5,7367.16
2024,4,212405,D,deslig,6,7643.88
2024,4,212405,F,adm,13,4576.25
2024,4,212405,F,deslig,16,5102.9
2024,4,212405,G,adm,165,7465.89
2024,4,212405,G,deslig,167,6509.56
2024,4,212405,H,adm,21,6629.56
2024,4,212405,H,deslig,29,6467.0
2024,4,212405,I,adm,5,3261.02
2024,4,212405,I,deslig,2,3252.18
2024,4,212405,J,adm,1556,8150.6
2024,4,212405,J,deslig,1567,8053.34
2024,4,212405,K,adm,581,10228.93
2024,4,212405,K,deslig,387,10244.07
2024,4,212405,L,adm,5,6757.7
2024,4,212405,L,deslig,12,10185.08
2024,4,212405,M,adm,304,8080.19
2024,4,212405,M,deslig,305,8775.49
2024,4,212405,N,adm,283,5773.21
2024,4,212405,N,deslig,234,6504.52
2024,4,212405,O,adm,3,5094.59
2024,4,212405,P,adm,27,6690.1
2024,4,212405,P,deslig,25,5338.79
2024,4,212405,Q,adm,33,8422.73
2024,4,212405,Q,deslig,36,7278.0
2024,4,212405,R,adm,2,7671.5
2024,4,212405,R,deslig,2,9125.31
2024,4,212405,S,adm,19,5705.75
2024,4,212405,S,deslig,21,5964.75
2024,4,212410,A,adm,1,2204.72
2024,4,212410,C,adm,45,5047.35
2024,4,212410,C,deslig,21,5655.43
2024,4,212410,D,adm,1,4105.0
2024,4,212410,D,deslig,2,8787.23
2024,4,212410,E,adm,1,3771.16
2024,4,212410,E,deslig,1,4224.0
2024,4,212410,F,adm,8,3645.64
2024,4,212410,F,deslig,14,3768.92
2024,4,212410,G,adm,62,5512.15
2024,4,212410,G,deslig,57,5772.69
2024,4,212410,H,adm,6,3267.78
2024,4,212410,H,deslig,4,7792.88
2024,4,212410,I,adm,5,3320.0
2024,4,212410,I,deslig,1,2826.36
2024,4,212410,J,adm,210,5854.28
2024,4,212410,J,deslig,204,5911.44
2024,4,212410,K,adm,57,9576.27
2024,4,212410,K,deslig,47,11823.5
2024,4,212410,L,adm,2,4750.0
2024,4,212410,M,adm,71,6130.16
2024,4,212410,M,deslig,88,6092.39
2024,4,212410,N,adm,42,5252.82
2024,4,212410,N,deslig,38,4224.41
2024,4,212410,P,adm,10,4582.51
2024,4,212410,P,deslig,10,4976.76
2024,4,212410,Q,adm,2,2618.66
2024,4,212410,Q,deslig,5,4504.65
2024,4,212410,R,adm,3,8666.96
2024,4,212410,R,deslig,1,3954.29
2024,4,212410,S,adm,12,4640.16
2024,4,212410,S,deslig,12,5519.36
2024,4,212425,C,adm,1,16000.0
2024,4,212425,D,adm,1,17000.0
2024,4,212425,F,adm,1,9500.0
2024,4,212425,G,adm,2,4250.0
2024,4,212425,G,deslig,3,10144.35
2024,4,212425,H,adm,1,21000.0
2024,4,212425,J,adm,32,17318.25
2024,4,212425,J,deslig,26,13338.71
2024,4,212425,K,adm,16,14504.24
2024,4,212425,K,deslig,6,13480.23
2024,4,212425,M,adm,3,25553.85
2024,4,212425,M,deslig,8,16564.9
2024,4,212425,N,adm,3,20133.33
2024,4,212425,P,deslig,1,3166.94
2024,4,212425,Q,deslig,2,12250.0
2024,5,203105,C,adm,7,11293.68
2024,5,203105,C,deslig,2,10359.6
2024,5,203105,G,deslig,4,13585.51
2024,5,203105,H,adm,2,11750.0
2024,5,203105,H,deslig,1,6877.63
2024,5,203105,J,adm,10,10902.0
2024,5,203105,J,deslig,16,9953.26
2024,5,203105,K,adm,3,10100.0
2024,5,203105,K,deslig,3,9997.01
2024,5,203105,M,adm,16,8927.01
2024,5,203105,M,deslig,12,15208.68
2024,5,203105,N,adm,12,8585.42
2024,5,203105,N,deslig,4,5512.33
2024,5,203105,P,adm,1,7455.81
2024,5,203105,Q,deslig,1,4593.6
2024,5,211205,C,adm,6,6962.23
2024,5,211205,C,deslig,2,4949.5
2024,5,211205,G,adm,4,3655.0
2024,5,211205,G,deslig,1,6897.3
2024,5,211205,J,adm,13,8380.54
2024,5,211205,J,deslig,3,10054.46
2024,5,211205,K,adm,21,9831.24
2024,5,211205,K,deslig,7,11346.7
2024,5,211205,L,deslig,1,3500.0
2024,5,211205,M,adm,6,7478.33
2024,5,211205,M,deslig,9,8502.96
2024,5,211205,N,adm,2,9300.0
2024,5,211205,N,deslig,3,14125.46
2024,5,211205,Q,adm,3,8574.12
2024,5,211205,Q,deslig,2,4464.76
2024,5,211205,R,adm,3,2870.2
2024,5,211210,C,adm,1,10500.0
2024,5,211210,H,adm,1,3950.0
2024,5,211210,H,deslig,1,7385.7
2024,5,211210,J,adm,1,16800.0
2024,5,211210,J,deslig,2,7929.81
2024,5,211210,K,adm,1,3978.11
2024,5,211210,M,adm,1,8200.0
2024,5,211210,N,adm,4,5218.51
2024,5,211210,S,deslig,1,3644.0
2024,5,211215,N,deslig,1,3887.0
2024,5,211220,D,adm,1,14000.0
2024,5,211220,E,adm,1,4000.0
2024,5,211220,J,adm,11,10552.47
2024,5,211220,J,deslig,6,11358.1
2024,5,211220,K,adm,4,12375.0
2024,5,211220,K,deslig,3,13914.0
2024,5,211220,M,adm,3,8166.67
2024,5,211220,M,deslig,4,19525.73
2024,5,211220,N,adm,2,8457.56
2024,5,211220,N,deslig,3,9397.93
2024,5,212205,C,adm,8,12568.75
2024,5,212205,C,deslig,7,8717.82
2024,5,212205,G,adm,4,12346.04
2024,5,212205,G,deslig,10,14225.58
2024,5,212205,J,adm,63,14668.58
2024,5,212205,J,deslig,69,15487.16
2024,5,212205,K,adm,11,15286.3
2024,5,212205,K,deslig,9,12193.37
2024,5,212205,M,adm,44,15649.56
2024,5,212205,M,deslig,33,16078.41
2024,5,212205,N,adm,21,23301.02
2024,5,212205,N,deslig,8,16454.21
2024,5,212205,P,adm,1,8500.0
2024,5,212205,P,deslig,1,5509.69
2024,5,212205,Q,deslig,2,13204.92
2024,5,212210,C,adm,1,9800.0
2024,5,212210,G,deslig,8,13166.98
2024,5,212210,J,adm,4,18392.08
2024,5,212210,J,deslig,3,9916.67
2024,5,212210,M,deslig,2,18353.23
2024,5,212210,N,adm,3,15333.33
2024,5,212215,C,adm,3,10858.33
2024,5,212215,F,deslig,1,7233.33
